"story_id","question_id","language_code","cefr_level","prompt","choices_json","correct_index","correct_answer","explanation","canonical_url","license"
"it-il-corso-di-cucina","q4","it","A2","What was the final result of Marco's pasta?","[""Perfect"",""Not perfect but very tasty"",""Inedible"",""Burnt""]","1","Not perfect but very tasty","Although Marco's pasta wasn't perfect, it tasted wonderful, showing that effort matters.","https://melolingua.com/learn-italian/a2-stories/il-corso-di-cucina","CC BY-NC 4.0"
"it-il-corso-di-cucina","q5","it","A2","What did Marco decide at the end of the course?","[""To never cook again"",""To cook for his friends"",""To sign up for another course"",""To open a restaurant""]","1","To cook for his friends","Leaving the school, Marco decided to cook for his friends the following Saturday, excited to share what he had learned.","https://melolingua.com/learn-italian/a2-stories/il-corso-di-cucina","CC BY-NC 4.0"
"it-il-corso-di-cucina","q6","it","A2","Sfida: Perché la signora accanto a Marco gli dà un consiglio invece di criticarlo?","[""Perché vuole finire prima la lezione"",""Perché sa che imparare insieme è meglio che giudicare"",""Perché Marco è il più bravo della classe""]","1","Perché sa che imparare insieme è meglio che giudicare","La signora dimostra uno spirito di collaborazione tipico dei corsi di cucina, dove ci si aiuta invece di competere.","https://melolingua.com/learn-italian/a2-stories/il-corso-di-cucina","CC BY-NC 4.0"
"it-il-gelato-perfetto","q1","it","A2","Where do Sofia and Chiara sit to eat their gelato?","[""Near the Arno river"",""At a pizzeria"",""In the park"",""At a café""]","0","Near the Arno river","Sofia and Chiara sit on a bench near the Arno river to enjoy their gelato and the sunset.","https://melolingua.com/learn-italian/a2-stories/il-gelato-perfetto","CC BY-NC 4.0"
"it-il-gelato-perfetto","q2","it","A2","What gelato flavors does Sofia choose?","[""Chocolate and strawberry"",""Pistachio and hazelnut"",""Lemon and hazelnut"",""Strawberry and lemon""]","1","Pistachio and hazelnut","Sofia chooses pistachio and hazelnut, while Chiara chooses chocolate and strawberry.","https://melolingua.com/learn-italian/a2-stories/il-gelato-perfetto","CC BY-NC 4.0"
"it-il-gelato-perfetto","q3","it","A2","What does Chiara say at the end of the story?","[""This is the perfect gelato."",""This is the perfect afternoon."",""I want another gelato."",""Let's go home.""]","1","This is the perfect afternoon.","Chiara says this is the perfect afternoon, emphasizing the special moment shared with Sofia.","https://melolingua.com/learn-italian/a2-stories/il-gelato-perfetto","CC BY-NC 4.0"
"it-il-gelato-perfetto","q4","it","A2","Sfida: Perché Chiara dice che è il 'pomeriggio perfetto'?","[""Perché il gelato era in offerta speciale"",""Perché condivide un momento speciale con Sofia"",""Perché non c'era coda alla gelateria""]","1","Perché condivide un momento speciale con Sofia","Chiara sottolinea la bellezza del momento condiviso, non solo il gelato in sé.","https://melolingua.com/learn-italian/a2-stories/il-gelato-perfetto","CC BY-NC 4.0"
"it-una-gita-a-firenze","q1","it","A2","Where did Giulia go after lunch?","[""To the museum"",""To a quiet street"",""To a restaurant"",""To a park""]","1","To a quiet street","After lunch, Giulia chose a quieter street instead of the main road.","https://melolingua.com/learn-italian/a2-stories/una-gita-a-firenze","CC BY-NC 4.0"
"it-una-gita-a-firenze","q2","it","A2","What did Giulia buy at the bookstore?","[""A book"",""A postcard"",""A guidebook"",""A painting""]","1","A postcard","Giulia bought a postcard for her grandmother at the small bookstore.","https://melolingua.com/learn-italian/a2-stories/una-gita-a-firenze","CC BY-NC 4.0"
"it-una-gita-a-firenze","q3","it","A2","How did Florence seem to Giulia away from the crowd?","[""Noisier"",""More beautiful"",""More crowded"",""More modern""]","1","More beautiful","Away from the crowd, Florence seemed even more beautiful to Giulia.","https://melolingua.com/learn-italian/a2-stories/una-gita-a-firenze","CC BY-NC 4.0"
"it-una-gita-a-firenze","q4","it","A2","Sfida: Perché Giulia sceglie una via tranquilla invece della strada principale?","[""Perché ha paura della folla"",""Per scoprire la città in modo più autentico e personale"",""Perché la strada principale era chiusa""]","1","Per scoprire la città in modo più autentico e personale","Giulia preferisce un'esperienza più tranquilla e autentica, lontana dal turismo di massa.","https://melolingua.com/learn-italian/a2-stories/una-gita-a-firenze","CC BY-NC 4.0"
"it-weekend-a-venezia","q1","it","A2","Why do Chiara and Tommaso need to ask about a different vaporetto line?","[""Because their usual stop is closed for repairs"",""Because they want a scenic route"",""Because they lost their tickets""]","0","Because their usual stop is closed for repairs","Their usual vaporetto stop is closed for repairs, so they ask the dock staff which line can take them near San Marco.","https://melolingua.com/learn-italian/a2-stories/weekend-a-venezia","CC BY-NC 4.0"
"it-weekend-a-venezia","q2","it","A2","What do they do on Saturday morning?","[""Visit the Rialto fish market"",""Take a gondola ride"",""Visit a museum""]","0","Visit the Rialto fish market","On Saturday morning they stroll to the noisy fish market near Rialto, where Tommaso politely asks about fresh calamari.","https://melolingua.com/learn-italian/a2-stories/weekend-a-venezia","CC BY-NC 4.0"
"it-weekend-a-venezia","q3","it","A2","What does Chiara write in her notebook on Sunday?","[""Key words like vaporetto, alley, and bridge"",""A list of restaurants to visit"",""Her travel expenses""]","0","Key words like vaporetto, alley, and bridge","Chiara writes key words like vaporetto, alley, and bridge because she wants to remember the weekend without chasing perfect photos online.","https://melolingua.com/learn-italian/a2-stories/weekend-a-venezia","CC BY-NC 4.0"
"it-weekend-a-venezia","q4","it","A2","Sfida: Perché Chiara preferisce scrivere parole chiave anziché fare foto?","[""Perché ha finito la memoria del telefono"",""Perché vuole ricordare il viaggio in modo più personale e autentico"",""Perché la fotocamera è rotta""]","1","Perché vuole ricordare il viaggio in modo più personale e autentico","Chiara vuole vivere il momento senza l'ossessione di foto perfette, preferendo un ricordo più autentico.","https://melolingua.com/learn-italian/a2-stories/weekend-a-venezia","CC BY-NC 4.0"
"it-colloquio-per-lo-stage","q1","it","B1","Why did Giulia send her résumé on Saturday night?","[""Because she feared forgetting important attachments before the interview"",""Because she wanted to cancel the internship offer"",""Because the glass-walled room was closed on Sunday""]","0","Because she feared forgetting important attachments before the interview","Giulia sent her résumé on Saturday night to avoid forgetting important attachments before the interview.","https://melolingua.com/learn-italian/b1-stories/colloquio-per-lo-stage","CC BY-NC 4.0"
"it-colloquio-per-lo-stage","q2","it","B1","How does she answer about her choice of department?","[""She cites a university project similar to their quarterly roadmap"",""She says she chose it randomly by looking at a roulette"",""She claims she never read the company website""]","0","She cites a university project similar to their quarterly roadmap","Giulia chose the department because a university project was similar to their quarterly roadmap.","https://melolingua.com/learn-italian/b1-stories/colloquio-per-lo-stage","CC BY-NC 4.0"
"it-colloquio-per-lo-stage","q3","it","B1","What will she receive by Friday?","[""An email with the outcome and instructions on documents to sign"",""A package of frozen pizza from HR"",""A ticket to underground concerts""]","0","An email with the outcome and instructions on documents to sign","Giulia will receive an email with the interview outcome and instructions on documents to sign.","https://melolingua.com/learn-italian/b1-stories/colloquio-per-lo-stage","CC BY-NC 4.0"
"it-il-caffe-della-mattina","q1","it","B1","What is the name of the bar Marco visits every morning?","[""Bar Roma"",""Bar Milano"",""Bar Napoli"",""Bar Firenze""]","0","Bar Roma","The bar is called ""Bar Roma"" and it's a small but lively place, always full of voices and laughter.","https://melolingua.com/learn-italian/b1-stories/il-caffe-della-mattina","CC BY-NC 4.0"
"it-il-caffe-della-mattina","q2","it","B1","What does Marco order at the bar?","[""A cappuccino"",""A tea"",""A coffee"",""An orange juice""]","2","A coffee","Marco orders a coffee, a typical Italian drink, strong and hot.","https://melolingua.com/learn-italian/b1-stories/il-caffe-della-mattina","CC BY-NC 4.0"
"it-il-caffe-della-mattina","q3","it","B1","How much does the coffee and croissant that Marco has cost?","[""Two euros"",""One euro and fifty"",""Three euros"",""One euro""]","1","One euro and fifty","The cost of the coffee and croissant is one euro and fifty, a common price for an Italian breakfast.","https://melolingua.com/learn-italian/b1-stories/il-caffe-della-mattina","CC BY-NC 4.0"
"it-il-caffe-della-mattina","q4","it","B1","What does Marco do after drinking his coffee?","[""He goes to the park"",""He goes home"",""He goes to the office"",""He visits a friend""]","2","He goes to the office","After enjoying his coffee, Marco heads to the office, ready to start the day.","https://melolingua.com/learn-italian/b1-stories/il-caffe-della-mattina","CC BY-NC 4.0"
"it-il-caffe-della-mattina","q5","it","B1","How does Marco feel as he walks to the office?","[""Sad"",""Angry"",""Happy"",""Tired""]","2","Happy","Marco feels happy, with the aroma of coffee still in his nose and a smile on his face.","https://melolingua.com/learn-italian/b1-stories/il-caffe-della-mattina","CC BY-NC 4.0"
"it-in-treno-verso-firenze","q1","it","B1","What is Luca's final destination?","[""Milan"",""Florence"",""Venice""]","1","Florence","Luca is traveling from Rome to Florence, a city famous for its art and architecture.","https://melolingua.com/learn-italian/b1-stories/in-treno-verso-firenze","CC BY-NC 4.0"
"it-in-treno-verso-firenze","q2","it","B1","What does Luca see out the window?","[""The sea"",""Green hills"",""A city""]","1","Green hills","During the journey, Luca admires the green hills of Tuscany and the sunflower fields.","https://melolingua.com/learn-italian/b1-stories/in-treno-verso-firenze","CC BY-NC 4.0"
"it-in-treno-verso-firenze","q3","it","B1","Who sits next to Luca on the train?","[""A child"",""A man"",""An elderly lady""]","2","An elderly lady","An elderly lady sits next to Luca and starts a friendly conversation.","https://melolingua.com/learn-italian/b1-stories/in-treno-verso-firenze","CC BY-NC 4.0"
"it-in-treno-verso-firenze","q4","it","B1","What does the lady recommend Luca visit in Florence?","[""The Colosseum"",""The Duomo and Ponte Vecchio"",""The Leaning Tower of Pisa""]","1","The Duomo and Ponte Vecchio","The lady suggests Luca visit the Duomo and Ponte Vecchio, two famous places in Florence.","https://melolingua.com/learn-italian/b1-stories/in-treno-verso-firenze","CC BY-NC 4.0"
"it-in-treno-verso-firenze","q5","it","B1","How does Luca feel when he arrives in Florence?","[""Sad"",""Excited"",""Indifferent""]","1","Excited","Luca is excited upon arriving in Florence, ready to start his adventure.","https://melolingua.com/learn-italian/b1-stories/in-treno-verso-firenze","CC BY-NC 4.0"
"it-la-cena-della-nonna","q1","it","B1","What is grandmother's famous dish?","[""Pizza"",""Lasagna"",""Risotto"",""Tiramisù""]","1","Lasagna","Grandmother is famous for her lasagna, a traditional Italian dish loved by many.","https://melolingua.com/learn-italian/b1-stories/la-cena-della-nonna","CC BY-NC 4.0"
"it-la-cena-della-nonna","q2","it","B1","What do the children do after dinner?","[""Watch TV"",""Play in the garden"",""Do homework"",""Sleep""]","1","Play in the garden","After dinner, the children play in the garden, enjoying time outdoors.","https://melolingua.com/learn-italian/b1-stories/la-cena-della-nonna","CC BY-NC 4.0"
"it-la-cena-della-nonna","q3","it","B1","What does grandmother say about her culinary secret?","[""She uses a lot of salt"",""She adds sugar"",""She puts lots of love"",""She cooks quickly""]","2","She puts lots of love","Grandmother reveals that her secret is lots of love and a bit of patience, a special ingredient in every dish.","https://melolingua.com/learn-italian/b1-stories/la-cena-della-nonna","CC BY-NC 4.0"
"it-una-visita-agli-uffizi","q1","it","B1","Why does Sofia read the captions before taking quick photos?","[""To absorb the details without filtering them only through hurried lenses"",""Because captions always forbid museum entry"",""Because she's never interested in real paintings""]","0","To absorb the details without filtering them only through hurried lenses","Sofia wants to savor the details of the paintings through the captions, rather than relying on hastily taken photos.","https://melolingua.com/learn-italian/b1-stories/una-visita-agli-uffizi","CC BY-NC 4.0"
"it-una-visita-agli-uffizi","q2","it","B1","What does the guide explain about restoration?","[""The difference between conservative restoration and pictorial integration"",""Concrete examples on how to protect damaged canvases"",""Because the Uffizi never had canvases""]","0","The difference between conservative restoration and pictorial integration","The guide illustrates restoration techniques, helping Sofia understand the different conditions of the artworks.","https://melolingua.com/learn-italian/b1-stories/una-visita-agli-uffizi","CC BY-NC 4.0"
"it-una-visita-agli-uffizi","q3","it","B1","What does Sofia do when the crowd gathers in front of a famous room?","[""She moves to the emptier gallery with paper sketches"",""She climbs onto the Uffizi roof without a ticket"",""She buys three identical posters without looking at them""]","0","She moves to the emptier gallery with paper sketches","Sofia seeks a quieter environment to observe the sketches without the pressure of the crowd.","https://melolingua.com/learn-italian/b1-stories/una-visita-agli-uffizi","CC BY-NC 4.0"
"it-visita-serale-al-museo","q1","it","B1","When does Alessandro enter the museum?","[""A few minutes before the evening guided tour"",""After total closing without a ticket"",""Only when the courtyard is completely pitch black""]","0","A few minutes before the evening guided tour","Alessandro enters the museum shortly before the start of the evening guided tour, taking advantage of the courtyard's soft lighting.","https://melolingua.com/learn-italian/b1-stories/visita-serale-al-museo","CC BY-NC 4.0"
"it-visita-serale-al-museo","q2","it","B1","What does the guide explain about the statues?","[""They were cleaned with delicate techniques that respect the original patina"",""They always have to look brand new like shiny plastic"",""They have never had dust in their entire lives""]","0","They were cleaned with delicate techniques that respect the original patina","The guide emphasizes the importance of preserving the original patina of the statues, a sign of passing time.","https://melolingua.com/learn-italian/b1-stories/visita-serale-al-museo","CC BY-NC 4.0"
"it-visita-serale-al-museo","q3","it","B1","What does he write in his notebook as he leaves?","[""Three precise adjectives to remember the sensations"",""Only the menu of an imaginary trattoria"",""A list of famous cats on the internet""]","0","Three precise adjectives to remember the sensations","Alessandro focuses on the sensations experienced during the visit, noting adjectives that describe them.","https://melolingua.com/learn-italian/b1-stories/visita-serale-al-museo","CC BY-NC 4.0"
"it-il-condominio-del-sabato","q1","it","B2","What is the only item on the meeting agenda?","[""The condominium stairs"",""The garden / internal courtyard"",""The heating costs""]","1","The garden / internal courtyard","The agenda has only one item: the garden, that is the internal courtyard with the well and lemon pots.","https://melolingua.com/learn-italian/b2-stories/il-condominio-del-sabato","CC BY-NC 4.0"
"it-il-condominio-del-sabato","q2","it","B2","What do the old residents want and what do the new residents want?","[""The old ones want a barbecue, the new ones want plants"",""The old ones want to keep the courtyard as it is, the new ones want to modernize it"",""The old ones want to sell, the new ones want to buy""]","1","The old ones want to keep the courtyard as it is, the new ones want to modernize it","The old residents want to keep the courtyard as it is with lemons and lavender. The new ones would like a barbecue, designer table, and modern lighting.","https://melolingua.com/learn-italian/b2-stories/il-condominio-del-sabato","CC BY-NC 4.0"
"it-il-condominio-del-sabato","q3","it","B2","What does Signora Elena, the ground floor resident, reveal?","[""That the courtyard is hers"",""That the third-floor residents never attend the meetings"",""That she wants to build a pool""]","1","That the third-floor residents never attend the meetings","Signora Elena says: ""The third-floor residents have never participated in any meeting. Maybe the real problem is that half the building doesn't talk to the other half.""","https://melolingua.com/learn-italian/b2-stories/il-condominio-del-sabato","CC BY-NC 4.0"
"it-il-condominio-del-sabato","q4","it","B2","What compromise emerges at the end?","[""The courtyard stays as it is without changes"",""Lorenzo will water the lemons and Elvira will teach him to prune them; a barbecue will be built surrounded by lemon trees"",""The new residents move out""]","1","Lorenzo will water the lemons and Elvira will teach him to prune them; a barbecue will be built surrounded by lemon trees","Lorenzo proposes: ""If I water your lemons, can you teach me to prune them?"" The compromise is a barbecue surrounded by lemon trees.","https://melolingua.com/learn-italian/b2-stories/il-condominio-del-sabato","CC BY-NC 4.0"
"it-il-condominio-del-sabato","q5","it","B2","Sfida: Perché la signora Elena, nuova inquilina, riesce a sbloccare la situazione?","[""Perché conosce le leggi del condominio"",""Perché osserva il problema da una prospettiva diversa e neutrale"",""Perché ha più anzianità di tutti""]","1","Perché osserva il problema da una prospettiva diversa e neutrale","Elena, essendo nuova ma attenta, nota che il vero problema non è il giardino ma la mancanza di comunicazione tra i residenti.","https://melolingua.com/learn-italian/b2-stories/il-condominio-del-sabato","CC BY-NC 4.0"
"it-il-convegno-a-milano","q1","it","B2","What presentation did Valentina prepare for months?","[""An urban recovery project in the Isola district with modular spaces and rooftop greenery"",""A fashion show for Milan Fashion Week"",""A new software for building management""]","1","A fashion show for Milan Fashion Week","Valentina's project is ambitious: an urban recovery in the Isola district with modular spaces and rooftop greenery.","https://melolingua.com/learn-italian/b2-stories/il-convegno-a-milano","CC BY-NC 4.0"
"it-il-convegno-a-milano","q2","it","B2","How does Marco, her colleague, act during the presentation?","[""He raises his hand and presents Valentina's idea as if it were his"",""He falls asleep during the session"",""He leaves the conference early""]","1","He falls asleep during the session","Marco raises his hand and describes exactly Valentina's idea: urban gardens on rooftops and a rainwater collection system.","https://melolingua.com/learn-italian/b2-stories/il-convegno-a-milano","CC BY-NC 4.0"
"it-il-convegno-a-milano","q3","it","B2","What happens to Valentina a week later?","[""She is fired"",""She receives an email about a concrete project on urban gardens"",""She wins a design award""]","1","She receives an email about a concrete project on urban gardens","The head of innovation emails Valentina: ""We really appreciated your presentation. We'd like to talk to you about a concrete project on urban gardens.""","https://melolingua.com/learn-italian/b2-stories/il-convegno-a-milano","CC BY-NC 4.0"
"it-il-convegno-a-milano","q4","it","B2","What does the innovation manager reveal in the meeting?","[""That Marco was fired"",""That Marco presented the idea well but they already knew it was hers"",""That the project was canceled""]","2","That the project was canceled","The manager tells Valentina: ""Marco presented your idea very well. But we already knew it was yours.""","https://melolingua.com/learn-italian/b2-stories/il-convegno-a-milano","CC BY-NC 4.0"
"it-il-convegno-a-milano","q5","it","B2","Sfida: Perché Valentina decide di non denunciare Marco per il furto d'idea?","[""Perché non ha prove scritte"",""Perché sa che Marco ha più potere e anzianità, e denunciare sarebbe inutile"",""Perché Marco è il suo capo diretto""]","1","Perché sa che Marco ha più potere e anzianità, e denunciare sarebbe inutile","Valentina capisce che in un ambiente professionale conta chi parla per primo, ma il vero riconoscimento arriva da chi ascolta attentamente.","https://melolingua.com/learn-italian/b2-stories/il-convegno-a-milano","CC BY-NC 4.0"
"it-il-posto-vacante","q1","it","B2","What position was advertised in the job posting?","[""Junior editor"",""Senior editor with growth potential"",""Editorial director""]","1","Senior editor with growth potential","The posting mentioned a senior editor role with growth potential.","https://melolingua.com/learn-italian/b2-stories/il-posto-vacante","CC BY-NC 4.0"
"it-il-posto-vacante","q2","it","B2","What does clause seven of the contract reveal?","[""That the salary is higher than expected"",""That the role's duties have changed from the posting"",""That the office is in Milan and not Bologna""]","1","That the role's duties have changed from the posting","Clause seven says that the duties of the role have changed from the posting to today.","https://melolingua.com/learn-italian/b2-stories/il-posto-vacante","CC BY-NC 4.0"
"it-il-posto-vacante","q3","it","B2","Why doesn't Chiara remember clause seven?","[""Because the contract was in English"",""Because she read the contract quickly, trusting the job posting"",""Because the clause didn't exist""]","1","Because she read the contract quickly, trusting the job posting","Chiara read the contract quickly, trusting the job posting, without verifying the clauses.","https://melolingua.com/learn-italian/b2-stories/il-posto-vacante","CC BY-NC 4.0"
"it-il-posto-vacante","q4","it","B2","What positive thing does the man with glasses notice?","[""That Chiara has an impeccable résumé"",""That Chiara stayed despite the difficult question"",""That Chiara speaks three languages""]","1","That Chiara stayed despite the difficult question","The man says: ""You failed the first question. But you stayed. That's already a good sign.""","https://melolingua.com/learn-italian/b2-stories/il-posto-vacante","CC BY-NC 4.0"
"it-il-posto-vacante","q5","it","B2","How does the story end for Chiara?","[""She never receives a response"",""She is hired: the test was to see who actually reads the clauses"",""She finds a job at another publishing house""]","1","She is hired: the test was to see who actually reads the clauses","A week later she receives an email: ""Welcome to the editorial team. It wasn't a trap, but a test.""","https://melolingua.com/learn-italian/b2-stories/il-posto-vacante","CC BY-NC 4.0"
"it-il-posto-vacante","q6","it","B2","Sfida: Perché la casa editrice ha nascosto una clausola diversa nel contratto?","[""Per risparmiare sullo stipendio"",""Per testare l'attenzione e la serietà dei candidati"",""Perché l'annuncio era vecchio""]","1","Per testare l'attenzione e la serietà dei candidati","La clausola era un test deliberato per vedere chi legge davvero i contratti, un'abilità fondamentale nel mondo editoriale.","https://melolingua.com/learn-italian/b2-stories/il-posto-vacante","CC BY-NC 4.0"
"it-la-bottiglia-di-barolo","q1","it","B2","Where does the tasting take place?","[""In a restaurant in Turin"",""In the historic cellar of a Piedmont estate"",""In a wine bar in Alba""]","1","In the historic cellar of a Piedmont estate","The tasting takes place in the historic cellar of a Piedmont estate, among oak barrels and soft lighting.","https://melolingua.com/learn-italian/b2-stories/la-bottiglia-di-barolo","CC BY-NC 4.0"
"it-la-bottiglia-di-barolo","q2","it","B2","What is the problem with the first bottle of Barolo?","[""It's not aged enough"",""It tastes corked — it has a musty note it shouldn't have"",""It's too young to be served""]","1","It tastes corked — it has a musty note it shouldn't have","The wine tastes corked, with a damp musty note and an olfactory closure that a Barolo shouldn't have.","https://melolingua.com/learn-italian/b2-stories/la-bottiglia-di-barolo","CC BY-NC 4.0"
"it-la-bottiglia-di-barolo","q3","it","B2","Who is the suspicious man in reality?","[""A famous wine critic"",""A competing oenologist hired to discredit the winery"",""The owner of the estate""]","1","A competing oenologist hired to discredit the winery","Marco realizes that man is a competing oenologist, hired to discredit the winery.","https://melolingua.com/learn-italian/b2-stories/la-bottiglia-di-barolo","CC BY-NC 4.0"
"it-la-bottiglia-di-barolo","q4","it","B2","What does Marco do to resolve the situation?","[""He closes the tasting"",""He takes another bottle of the same vintage and opens it in front of everyone"",""He calls the police""]","1","He takes another bottle of the same vintage and opens it in front of everyone","Marco takes another bottle of the same vintage, opens it in front of everyone, and the wine is perfect.","https://melolingua.com/learn-italian/b2-stories/la-bottiglia-di-barolo","CC BY-NC 4.0"
"it-la-bottiglia-di-barolo","q5","it","B2","How does the competing oenologist react at the end?","[""He apologizes and stays for the tasting"",""He stands up, leaves his glass, and walks out without a word"",""He accuses Marco of ruining the first bottle""]","1","He stands up, leaves his glass, and walks out without a word","The oenologist stands up, leaves his glass, and walks out without a word. The tasting continues with the real Barolo.","https://melolingua.com/learn-italian/b2-stories/la-bottiglia-di-barolo","CC BY-NC 4.0"
"it-la-bottiglia-di-barolo","q6","it","B2","Sfida: Perché Marco non accusa direttamente l'enologo davanti a tutti?","[""Perché non è sicuro che sia lui il colpevole"",""Perché preferisce risolvere il problema con discrezione e professionalità"",""Perché ha paura di uno scandalo""]","1","Perché preferisce risolvere il problema con discrezione e professionalità","Marco dimostra intelligenza professionale: invece di creare una scena, risolve il problema silenziosamente sostituendo la bottiglia.","https://melolingua.com/learn-italian/b2-stories/la-bottiglia-di-barolo","CC BY-NC 4.0"
"it-la-notte-della-lirica","q1","it","B2","What does Marco Ferrari notice during the performance?","[""The soprano's voice is off-key"",""The soprano's technique is flawless but something is wrong in her expression"",""The set design is falling apart""]","1","The soprano's technique is flawless but something is wrong in her expression","Marco notes impeccable technique but senses a tension in Elena's gaze that he knows well.","https://melolingua.com/learn-italian/b2-stories/la-notte-della-lirica","CC BY-NC 4.0"
"it-la-notte-della-lirica","q2","it","B2","What does Marco notice is missing from the program?","[""The second act"",""The dedication"",""The composer's name""]","1","The dedication","Marco notices the dedication is missing. Usually Elena dedicates every performance to someone, but tonight nothing.","https://melolingua.com/learn-italian/b2-stories/la-notte-della-lirica","CC BY-NC 4.0"
"it-la-notte-della-lirica","q3","it","B2","What news does Elena give Marco in the dressing room?","[""That she's leaving opera"",""That her father died the day before"",""That she's pregnant""]","1","That her father died the day before","Elena says: ""My father died yesterday. Cancer. He was gone in three months.""","https://melolingua.com/learn-italian/b2-stories/la-notte-della-lirica","CC BY-NC 4.0"
"it-la-notte-della-lirica","q4","it","B2","Why did Elena decide to sing despite her loss?","[""Because the theater was already sold out and she couldn't cancel"",""Because she wanted to prove she was professional"",""Because her father didn't love opera""]","0","Because the theater was already sold out and she couldn't cancel","Elena explains: ""I couldn't cancel. The theater was already sold out. People bought the tickets.""","https://melolingua.com/learn-italian/b2-stories/la-notte-della-lirica","CC BY-NC 4.0"
"it-la-notte-della-lirica","q5","it","B2","Sfida: Perché Marco chiude il taccuino senza scrivere la recensione che aveva immaginato?","[""Perché non ha capito la performance"",""Perché la scoperta personale cambia la prospettiva critica: l'arte va oltre la tecnica"",""Perché Elena lo ha pregato di non scrivere nulla""]","1","Perché la scoperta personale cambia la prospettiva critica: l'arte va oltre la tecnica","Marco capisce che la performance di Elena non era solo tecnica, ma un atto di profonda forza interiore. La critica deve tener conto dell'umano.","https://melolingua.com/learn-italian/b2-stories/la-notte-della-lirica","CC BY-NC 4.0"
"it-lo-scambio","q1","it","B2","Why was the house exchange planned three months in advance?","[""Because the two families had never spoken before"",""To ensure precise departure and arrival dates for both"",""Because the houses were in two different and distant cities""]","1","To ensure precise departure and arrival dates for both","The exchange was organized three months in advance with precise dates: the Romanos leave on August 1st, the Rizzutos on the 15th.","https://melolingua.com/learn-italian/b2-stories/lo-scambio","CC BY-NC 4.0"
"it-lo-scambio","q2","it","B2","What do the Romanos find when they arrive in Palermo?","[""An empty house with keys under the mat"",""The Rizzuto family still in the house with the light on and music from the balcony"",""An apology note and a bouquet of flowers""]","1","The Rizzuto family still in the house with the light on and music from the balcony","The Romanos find the light on and Sicilian music from the balcony — the Rizzutos are still there because their return flight was canceled.","https://melolingua.com/learn-italian/b2-stories/lo-scambio","CC BY-NC 4.0"
"it-lo-scambio","q3","it","B2","What compromise do the two families reach?","[""The Romanos sleep in a hotel paid by the Rizzutos"",""They organize a dinner together and share the house for two days"",""The Rizzutos leave immediately by car""]","1","They organize a dinner together and share the house for two days","They find a compromise: sharing the house for two days and preparing a dinner together — pasta alla Norma for the Romanos, carbonara for the Rizzutos.","https://melolingua.com/learn-italian/b2-stories/lo-scambio","CC BY-NC 4.0"
"it-lo-scambio","q4","it","B2","What do the Rizzutos leave when they finally leave?","[""The car keys"",""A note saying \""The couch is always free\"""",""An empty wine bottle""]","1","A note saying ""The couch is always free""","The Rizzutos leave a note: ""The house is yours. But if you come back to Palermo, the couch is always free.""","https://melolingua.com/learn-italian/b2-stories/lo-scambio","CC BY-NC 4.0"
"it-lo-scambio","q5","it","B2","What do the Romanos find upon their return to Rome?","[""Their house occupied by strangers"",""A package of Sicilian cookies with a thank-you note"",""A parking ticket""]","1","A package of Sicilian cookies with a thank-you note","They find a package of Sicilian cookies on the table with a note: ""Thanks for dinner. See you next time.""","https://melolingua.com/learn-italian/b2-stories/lo-scambio","CC BY-NC 4.0"
"it-lo-scambio","q6","it","B2","Sfida: Perché lo scambio di case, nonostante l'inconveniente, si trasforma in un'esperienza positiva?","[""Perché i Rizzuto pagano il conto del ristorante"",""Perché entrambe le famiglie scelgono la flessibilità e l'ospitalità invece del conflitto"",""Perché il volo cancellato era una coincidence fortunata""]","1","Perché entrambe le famiglie scelgono la flessibilità e l'ospitalità invece del conflitto","Invece di litigare, le famiglie trasformano un imprevisto in un'occasione di convivialità, dimostrando che la vera ospitalità italiana supera ogni inconveniente.","https://melolingua.com/learn-italian/b2-stories/lo-scambio","CC BY-NC 4.0"
"ko-a-coffee-in-hongdae","q1","ko","A1","Why does Junho change his drink order?","[""The café has no milk"",""The latte is too expensive"",""The café is closing""]","0","The café has no milk","The barista says 우유가 없어요, so Junho substitutes soy milk with 대신.","https://melolingua.com/learn-korean/stories/a1/a-coffee-in-hongdae","CC BY-NC 4.0"
"ko-a-coffee-in-hongdae","q2","ko","A1","What shows that the other customer agrees to share the table?","[""They order another drink"",""They move their bag"",""They close the window""]","1","They move their bag","Moving the bag clears the seat; the action answers Junho’s 자리 있어요? without extra dialogue.","https://melolingua.com/learn-korean/stories/a1/a-coffee-in-hongdae","CC BY-NC 4.0"
"ko-a-rainy-afternoon","q1","ko","A1","What is Jisoo trying to protect from the rain?","[""A paper bag"",""A yellow coat"",""A box of food""]","0","A paper bag","She has a 종이 봉투 and later holds it against her chest under the umbrella.","https://melolingua.com/learn-korean/stories/a1/a-rainy-afternoon","CC BY-NC 4.0"
"ko-a-rainy-afternoon","q2","ko","A1","How does Jisoo return Minho’s help?","[""She carries his bag"",""She holds the umbrella"",""She calls a taxi""]","1","She holds the umbrella","Minho offers to share; Jisoo answers with 제가 우산을 들어 줄게요, offering to hold it.","https://melolingua.com/learn-korean/stories/a1/a-rainy-afternoon","CC BY-NC 4.0"
"ko-first-day-in-seoul","q1","ko","A1","Why can’t Leo check the route on his phone?","[""The screen is broken"",""The battery is dead"",""There is no map app""]","1","The battery is dead","The second line says 배터리가 다 됐어요, so the handwritten address becomes essential.","https://melolingua.com/learn-korean/stories/a1/first-day-in-seoul","CC BY-NC 4.0"
